Team,Game_ID,Points_Scored,Points_Allowed,Win,Field Goals Made,Field Goals Attempted,Free Throws Made,Free Throws Attempted,Three Point Made,Three Point Attempted,Total Points,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Turnovers,Steals,Blocks,Fouls,Technical Fouls,Offensive_Efficiency,Efficient Points Score,Raw EOP,Two Points Per Attempt,Three Points Per Attempt,Total Points Per Attempt,Scoring_Possesions,Team Play Percent,Possesions,Field Goals Made_Allowed,Field Goals Attempted_Allowed,Free Throws Made_Allowed,Free Throws Attempted_Allowed,Three Point Made_Allowed,Three Point Attempted_Allowed,Total Points_Allowed,Offensive Rebounds_Allowed,Defensive Rebounds_Allowed,Total Rebounds_Allowed,Assists_Allowed,Turnovers_Allowed,Steals_Allowed,Blocks_Allowed,Fouls_Allowed,Technical Fouls_Allowed,Offensive_Efficiency_Allowed,Efficient Points Score_Allowed,Raw EOP_Allowed,Two Points Per Attempt_Allowed,Three Points Per Attempt_Allowed,Total Points Per Attempt_Allowed,Scoring_Possesions_Allowed,Team Play Percent_Allowed,Possesions_Allowed,Offensive_Efficieny_Difference
Mosinee,33024451,54,43,1,19,48,12,21,4,15,54,8,28,36,15,11,9,0,12,0.0,0.409090909,17.59090909,18.03272727,0.909090909,0.8,0.875,21.74285714,0.32259432,69.64,15,56,7,11,6,25,43,11,22,33,10,12,7,2,19,0.0,0.253731343,13.70149254,12.34149254,0.580645161,0.72,0.642857143,16.78181818,0.231793069,78.63,0.155359566
New London,33024451,43,54,0,15,56,7,11,6,25,43,11,22,33,10,12,7,2,19,0.0,0.253731343,13.70149254,12.34149254,0.580645161,0.72,0.642857143,16.78181818,0.231793069,78.63,19,48,12,21,4,15,54,8,28,36,15,11,9,0,12,0.0,0.409090909,17.59090909,18.03272727,0.909090909,0.8,0.875,21.74285714,0.32259432,69.64,-0.155359566
Neenah,33024506,60,53,1,19,43,17,25,5,16,60,11,15,26,13,15,9,1,15,0.0,0.5,26.5,25.08,1.037037037,0.9375,1.0,23.624,0.347411765,63.43,19,42,13,16,2,13,53,8,15,23,13,16,5,0,24,0.0,0.412698413,24.76190476,22.89650794,1.172413793,0.461538462,0.952380952,23.225,0.360636646,66.24,0.08730158700000001
Appleton North,33024506,53,60,0,19,42,13,16,2,13,53,8,15,23,13,16,5,0,24,0.0,0.412698413,24.76190476,22.89650794,1.172413793,0.461538462,0.952380952,23.225,0.360636646,66.24,19,43,17,25,5,16,60,11,15,26,13,15,9,1,15,0.0,0.5,26.5,25.08,1.037037037,0.9375,1.0,23.624,0.347411765,63.43,-0.08730158700000001
Neenah,33024507,70,56,1,27,59,11,19,5,19,70,13,22,35,11,7,12,3,11,0.0,0.34375,19.25,17.50375,1.1,0.789473684,1.0,29.54736842,0.40145881,75.69,19,44,7,10,11,21,56,0,0,20,14,15,2,0,13,0.0,0.287671233,20.1369863,18.36493151,0.695652174,1.571428571,1.113636364,20.96,0.332698413,76.6,0.056078766999999974
Appleton West,33024507,56,70,0,19,44,7,10,11,21,56,0,0,20,14,15,2,0,13,0.0,0.287671233,20.1369863,18.36493151,0.695652174,1.571428571,1.113636364,20.96,0.332698413,76.6,27,59,11,19,5,19,70,13,22,35,11,7,12,3,11,0.0,0.34375,19.25,17.50375,1.1,0.789473684,1.0,29.54736842,0.40145881,75.69,-0.056078766999999974
Neenah,33024508,84,29,1,29,61,16,27,10,20,84,17,16,33,10,6,12,0,5,0.0,0.433333333,12.56666667,12.844,0.926829268,1.5,1.114754098,32.79259259,0.421498619,73.21,13,43,0,2,1,9,29,12,15,27,5,34,7,3,0,0.0,0.071428571,6.0,4.831428571,0.705882353,0.333333333,0.627906977,13.0,0.167095116,81.36,0.361904762
D.C. Everest,33024508,29,84,0,13,43,0,2,1,9,29,12,15,27,5,34,7,3,0,0.0,0.071428571,6.0,4.831428571,0.705882353,0.333333333,0.627906977,13.0,0.167095116,81.36,29,61,16,27,10,20,84,17,16,33,10,6,12,0,5,0.0,0.433333333,12.56666667,12.844,0.926829268,1.5,1.114754098,32.79259259,0.421498619,73.21,-0.361904762
Neenah,33024509,73,34,1,23,69,20,26,7,14,73,24,19,43,17,10,10,2,14,0.0,0.513888889,17.47222222,19.91833333,0.581818182,1.5,0.768115942,29.15384615,0.326105662,80.92,10,37,8,12,6,12,34,2,16,18,6,26,7,1,17,0.0,0.208955224,15.25373134,12.54567164,0.32,1.5,0.702702703,12.13333333,0.178957719,75.66,0.30493366499999996
Fond du Lac,33024509,34,73,0,10,37,8,12,6,12,34,2,16,18,6,26,7,1,17,0.0,0.208955224,15.25373134,12.54567164,0.32,1.5,0.702702703,12.13333333,0.178957719,75.66,23,69,20,26,7,14,73,24,19,43,17,10,10,2,14,0.0,0.513888889,17.47222222,19.91833333,0.581818182,1.5,0.768115942,29.15384615,0.326105662,80.92,-0.30493366499999996
Neenah,33024510,68,76,0,22,51,15,20,9,24,68,10,16,26,14,16,5,2,19,0.0,0.408450704,31.04225352,27.93802817,0.962962963,1.125,1.039215686,26.5,0.353333333,76.7,29,61,12,16,6,16,76,12,20,32,5,11,11,1,18,0.0,0.261538462,17.78461538,14.51015385,1.022222222,1.125,1.049180328,32.6,0.415816327,83.56,0.14691224199999997
Hortonville,33024510,76,68,1,29,61,12,16,6,16,76,12,20,32,5,11,11,1,18,0.0,0.261538462,17.78461538,14.51015385,1.022222222,1.125,1.049180328,32.6,0.415816327,83.56,22,51,15,20,9,24,68,10,16,26,14,16,5,2,19,0.0,0.408450704,31.04225352,27.93802817,0.962962963,1.125,1.039215686,26.5,0.353333333,76.7,-0.14691224199999997
Neenah,33024511,68,84,0,20,57,21,29,7,25,71,14,16,30,8,20,15,2,17,0.0,0.408450704,34.30985915,28.55887324,0.8125,0.84,0.824561404,26.08275862,0.294387795,84.82,32,58,12,15,11,29,84,9,25,34,21,18,14,3,19,0.0,0.375,25.5,25.365,1.448275862,1.137931034,1.293103448,35.84,0.437073171,89.57,0.033450704
Kaukauna,33024511,84,68,1,32,58,12,15,11,29,84,9,25,34,21,18,14,3,19,0.0,0.375,25.5,25.365,1.448275862,1.137931034,1.293103448,35.84,0.437073171,89.57,20,57,21,29,7,25,71,14,16,30,8,20,15,2,17,0.0,0.408450704,34.30985915,28.55887324,0.8125,0.84,0.824561404,26.08275862,0.294387795,84.82,-0.033450704
Neenah,33024512,72,57,1,28,61,7,9,9,27,72,8,26,34,19,9,5,0,12,0.0,0.320987654,18.2962963,18.54024691,1.117647059,1.0,1.06557377,30.17777778,0.410024155,85.84,21,60,4,7,9,36,57,8,22,30,13,8,5,3,15,0.0,0.232876712,16.76712329,15.04383562,1.0,0.75,0.85,21.91428571,0.30952381,83.44,0.088110942
Kimberly,33024512,57,72,0,21,60,4,7,9,36,57,8,22,30,13,8,5,3,15,0.0,0.232876712,16.76712329,15.04383562,1.0,0.75,0.85,21.91428571,0.30952381,83.44,28,61,7,9,9,27,72,8,26,34,19,9,5,0,12,0.0,0.320987654,18.2962963,18.54024691,1.117647059,1.0,1.06557377,30.17777778,0.410024155,85.84,-0.088110942
Neenah,33024515,69,29,1,26,51,8,22,9,19,69,12,16,28,10,11,15,2,13,0.0,0.3,8.7,8.892,1.0625,1.421052632,1.196078431,27.16363636,0.38366718,69.56,10,32,5,9,4,11,29,3,16,19,7,25,5,1,15,0.0,0.196721311,13.57377049,11.36262295,0.571428571,1.090909091,0.75,11.11111111,0.183351669,66.59,0.10327868899999998
Oshkosh North,33024515,29,69,0,10,32,5,9,4,11,29,3,16,19,7,25,5,1,15,0.0,0.196721311,13.57377049,11.36262295,0.571428571,1.090909091,0.75,11.11111111,0.183351669,66.59,26,51,8,22,9,19,69,12,16,28,10,11,15,2,13,0.0,0.3,8.7,8.892,1.0625,1.421052632,1.196078431,27.16363636,0.38366718,69.56,-0.10327868899999998
Neenah,33024517,76,56,1,25,56,20,25,6,16,76,13,21,34,18,13,11,1,17,0.0,0.513513514,28.75675676,28.88,0.95,1.125,1.0,31.4,0.397468354,77.49,19,46,14,19,4,14,56,6,18,24,10,15,5,0,0,0.0,0.369230769,28.06153846,24.13292308,0.9375,0.857142857,0.913043478,23.12631579,0.337118306,72.98,0.144282745
Oshkosh West,33024517,56,76,0,19,46,14,19,4,14,56,6,18,24,10,15,5,0,0,0.0,0.369230769,28.06153846,24.13292308,0.9375,0.857142857,0.913043478,23.12631579,0.337118306,72.98,25,56,20,25,6,16,76,13,21,34,18,13,11,1,17,0.0,0.513513514,28.75675676,28.88,0.95,1.125,1.0,31.4,0.397468354,77.49,-0.144282745
Neillsville,33024523,61,17,1,21,58,13,18,6,24,61,18,16,34,9,13,21,0,8,0.0,0.35483871,6.032258065,7.011612903,0.882352941,0.75,0.827586207,24.75555556,0.316567207,74.94,6,23,2,5,1,15,17,11,18,29,2,25,6,7,0,0.0,0.102564103,6.256410256,4.910769231,1.25,0.2,0.565217391,6.32,0.1264,45.43,0.252274607
Gilman,33024523,17,61,0,6,23,2,5,1,15,17,11,18,29,2,25,6,7,0,0.0,0.102564103,6.256410256,4.910769231,1.25,0.2,0.565217391,6.32,0.1264,45.43,21,58,13,18,6,24,61,18,16,34,9,13,21,0,8,0.0,0.35483871,6.032258065,7.011612903,0.882352941,0.75,0.827586207,24.75555556,0.316567207,74.94,-0.252274607
Neillsville,33024525,70,15,1,29,64,9,15,4,18,70,22,20,42,15,12,14,0,12,0.0,0.347826087,5.217391304,7.930434783,1.086956522,0.666666667,0.96875,31.16,0.38,78.06,4,31,6,13,2,10,15,4,12,16,2,25,5,0,0,0.0,0.148148148,10.37037037,8.106666667,0.19047619,0.6,0.322580645,5.107692308,0.083459025,64.12,0.199677939
Greenwood,33024525,15,70,0,4,31,6,13,2,10,15,4,12,16,2,25,5,0,0,0.0,0.148148148,10.37037037,8.106666667,0.19047619,0.6,0.322580645,5.107692308,0.083459025,64.12,29,64,9,15,4,18,70,22,20,42,15,12,14,0,12,0.0,0.347826087,5.217391304,7.930434783,1.086956522,0.666666667,0.96875,31.16,0.38,78.06,-0.199677939
Neillsville,33024527,44,59,0,13,39,12,19,6,20,44,4,13,17,4,8,5,0,17,0.0,0.340425532,20.08510638,16.29957447,0.736842105,0.9,0.820512821,16.03157895,0.293618662,58.32,17,40,18,25,7,17,59,7,26,33,14,9,5,3,14,0.0,0.571428571,25.14285714,25.18857143,0.869565217,1.235294118,1.025,22.184,0.376,57.51,-0.23100303900000002
McDonell Central,33024527,59,44,1,17,40,18,25,7,17,59,7,26,33,14,9,5,3,14,0.0,0.571428571,25.14285714,25.18857143,0.869565217,1.235294118,1.025,22.184,0.376,57.51,13,39,12,19,6,20,44,4,13,17,4,8,5,0,17,0.0,0.340425532,20.08510638,16.29957447,0.736842105,0.9,0.820512821,16.03157895,0.293618662,58.32,0.23100303900000002
Neillsville,33024529,57,14,1,23,47,8,14,5,12,57,8,8,16,12,11,18,0,9,0.0,0.322580645,4.516129032,6.374193548,1.028571429,1.25,1.085106383,24.82857143,0.390386343,68.24,5,25,3,6,1,6,14,6,14,20,5,36,5,0,13,13.0,0.133333333,7.6,6.282666667,0.421052632,0.5,0.44,5.6,0.088328076,64.58,0.189247312
Spencer,33024529,14,57,0,5,25,3,6,1,6,14,6,14,20,5,36,5,0,13,13.0,0.133333333,7.6,6.282666667,0.421052632,0.5,0.44,5.6,0.088328076,64.58,23,47,8,14,5,12,57,8,8,16,12,11,18,0,9,0.0,0.322580645,4.516129032,6.374193548,1.028571429,1.25,1.085106383,24.82857143,0.390386343,68.24,-0.189247312
Nekoosa,33024537,52,34,1,17,46,6,12,6,25,48,4,6,10,9,16,12,2,0,0.0,0.223880597,7.611940299,7.31641791,1.047619048,0.72,0.869565217,18.2,0.27245509,76.12,8,25,3,6,5,20,30,12,15,27,3,21,9,6,16,0.0,0.162162162,8.432432432,6.778378378,1.2,0.75,0.84,8.6,0.17768595,43.16,0.06171843499999999
Tri-County,33024537,34,52,0,8,25,3,6,5,20,30,12,15,27,3,21,9,6,16,0.0,0.162162162,8.432432432,6.778378378,1.2,0.75,0.84,8.6,0.17768595,43.16,17,46,6,12,6,25,48,4,6,10,9,16,12,2,0,0.0,0.223880597,7.611940299,7.31641791,1.047619048,0.72,0.869565217,18.2,0.27245509,76.12,-0.06171843499999999
New Berlin Eisenhower,33024555,54,33,1,17,36,12,16,8,18,54,2,24,26,12,12,12,2,15,0.0,0.413793103,13.65517241,14.15172414,1.0,1.333333333,1.166666667,20.6,0.378676471,60.26,11,44,9,15,2,12,33,11,18,29,4,17,9,0,0,0.0,0.240740741,13.0,10.61185185,0.5625,0.5,0.545454545,13.16,0.19641791,66.83,0.173052362
New Berlin West,33024555,33,54,0,11,44,9,15,2,12,33,11,18,29,4,17,9,0,0,0.0,0.240740741,13.0,10.61185185,0.5625,0.5,0.545454545,13.16,0.19641791,66.83,17,36,12,16,8,18,54,2,24,26,12,12,12,2,15,0.0,0.413793103,13.65517241,14.15172414,1.0,1.333333333,1.166666667,20.6,0.378676471,60.26,-0.173052362
New Berlin Eisenhower,33024556,47,52,0,15,41,12,13,5,22,47,7,15,22,9,16,7,3,19,0.0,0.355932203,18.50847458,16.50101695,1.052631579,0.681818182,0.853658537,19.43076923,0.312391788,65.91,18,45,12,21,4,15,52,12,20,32,12,17,8,5,13,0.0,0.387096774,18.19354839,17.35741935,0.933333333,0.8,0.888888889,20.74285714,0.294642857,67.16,-0.031164570999999974
Oak Creek,33024556,52,47,1,18,45,12,21,4,15,52,12,20,32,12,17,8,5,13,0.0,0.387096774,18.19354839,17.35741935,0.933333333,0.8,0.888888889,20.74285714,0.294642857,67.16,15,41,12,13,5,22,47,7,15,22,9,16,7,3,19,0.0,0.355932203,18.50847458,16.50101695,1.052631579,0.681818182,0.853658537,19.43076923,0.312391788,65.91,0.031164570999999974
New Berlin Eisenhower,33024558,40,47,0,14,38,7,10,5,18,40,4,14,18,8,13,9,2,15,0.0,0.272727273,12.81818182,11.4,0.9,0.833333333,0.868421053,15.96,0.290181818,61.92,13,28,14,16,3,9,47,11,18,27,6,13,8,4,11,0.0,0.555555556,22.22222222,19.42222222,1.052631579,1.0,1.035714286,17.9,0.377637131,40.43,-0.28282828299999996
Pius XI Catholic,33024558,47,40,1,13,28,14,16,3,9,47,11,18,27,6,13,8,4,11,0.0,0.555555556,22.22222222,19.42222222,1.052631579,1.0,1.035714286,17.9,0.377637131,40.43,14,38,7,10,5,18,40,4,14,18,8,13,9,2,15,0.0,0.272727273,12.81818182,11.4,0.9,0.833333333,0.868421053,15.96,0.290181818,61.92,0.28282828299999996
New Berlin Eisenhower,33024559,57,42,1,16,34,17,25,8,18,57,6,19,25,13,23,7,1,23,0.0,0.46875,19.6875,19.59375,1.0,1.333333333,1.176470588,20.624,0.307820896,64.18,12,40,14,25,4,16,42,9,13,22,5,21,13,2,23,0.0,0.333333333,19.0,15.70666667,0.666666667,0.75,0.7,15.136,0.213183099,67.37,0.135416667
Union Grove,33024559,42,57,0,12,40,14,25,4,16,42,9,13,22,5,21,13,2,23,0.0,0.333333333,19.0,15.70666667,0.666666667,0.75,0.7,15.136,0.213183099,67.37,16,34,17,25,8,18,57,6,19,25,13,23,7,1,23,0.0,0.46875,19.6875,19.59375,1.0,1.333333333,1.176470588,20.624,0.307820896,64.18,-0.135416667
New Berlin Eisenhower,33024562,50,40,1,16,40,10,20,8,17,50,6,20,26,13,20,12,4,10,0.0,0.343283582,13.73134328,13.82746269,0.695652174,1.411764706,1.0,18.0,0.264705882,69.58,16,39,4,6,4,16,40,3,19,22,15,19,7,3,18,0.0,0.271428571,13.57142857,13.40857143,1.043478261,0.75,0.923076923,17.06666667,0.282560706,70.39,0.07185501099999997
Wisconsin Lutheran,33024562,40,50,0,16,39,4,6,4,16,40,3,19,22,15,19,7,3,18,0.0,0.271428571,13.57142857,13.40857143,1.043478261,0.75,0.923076923,17.06666667,0.282560706,70.39,16,40,10,20,8,17,50,6,20,26,13,20,12,4,10,0.0,0.343283582,13.73134328,13.82746269,0.695652174,1.411764706,1.0,18.0,0.264705882,69.58,-0.07185501099999997
New Berlin West,33024563,54,51,1,23,64,5,9,3,22,54,14,23,37,14,14,6,4,0,0.0,0.243589744,12.42307692,12.03333333,0.952380952,0.409090909,0.765625,24.11111111,0.295479303,88.62,16,51,13,24,6,16,51,14,18,32,9,9,6,4,16,0.0,0.4,21.6,19.152,0.571428571,1.125,0.745098039,18.81666667,0.270354406,65.42,-0.15641025600000003
Brown Deer,33024563,51,54,0,16,51,13,24,6,16,51,14,18,32,9,9,6,4,16,0.0,0.4,21.6,19.152,0.571428571,1.125,0.745098039,18.81666667,0.270354406,65.42,23,64,5,9,3,22,54,14,23,37,14,14,6,4,0,0.0,0.243589744,12.42307692,12.03333333,0.952380952,0.409090909,0.765625,24.11111111,0.295479303,88.62,0.15641025600000003
New Berlin West,33024565,55,50,1,20,55,10,18,5,18,55,13,19,32,13,11,9,3,0,0.0,0.348484848,17.42424242,16.68545455,0.810810811,0.833333333,0.818181818,22.22222222,0.303582271,74.09,19,47,5,9,7,25,50,6,24,30,8,14,9,1,14,0.0,0.206349206,11.34920635,9.88,1.090909091,0.84,0.957446809,20.11111111,0.311317509,73.38,0.142135642
Lake Country Lutheran,33024565,50,55,0,19,47,5,9,7,25,50,6,24,30,8,14,9,1,14,0.0,0.206349206,11.34920635,9.88,1.090909091,0.84,0.957446809,20.11111111,0.311317509,73.38,20,55,10,18,5,18,55,13,19,32,13,11,9,3,0,0.0,0.348484848,17.42424242,16.68545455,0.810810811,0.833333333,0.818181818,22.22222222,0.303582271,74.09,-0.142135642
New Berlin West,33024566,42,71,0,13,45,10,15,6,19,42,6,20,26,11,18,2,0,0,0.0,0.308823529,21.92647059,19.24588235,0.538461538,0.947368421,0.711111111,15.66666667,0.22705314,74.58,27,59,4,11,13,33,71,10,22,32,18,5,11,6,16,0.0,0.305555556,12.83333333,13.93333333,1.076923077,1.181818182,1.13559322,27.58181818,0.403242956,76.9,0.0032679729999999796
New Berlin Eisenhower,33024566,71,42,1,27,59,4,11,13,33,71,10,22,32,18,5,11,6,16,0.0,0.305555556,12.83333333,13.93333333,1.076923077,1.181818182,1.13559322,27.58181818,0.403242956,76.9,13,45,10,15,6,19,42,6,20,26,11,18,2,0,0,0.0,0.308823529,21.92647059,19.24588235,0.538461538,0.947368421,0.711111111,15.66666667,0.22705314,74.58,-0.0032679729999999796
New Berlin West,33024568,47,52,0,17,36,9,15,4,13,47,9,17,26,7,18,2,2,0,0.0,0.307692308,16.0,13.79692308,1.130434783,0.923076923,1.055555556,19.16,0.319333333,58.77,17,35,6,11,4,14,52,10,17,27,9,7,15,0,16,0.0,0.365853659,17.19512195,15.57073171,1.238095238,0.857142857,1.085714286,18.30909091,0.394592476,45.3,-0.05816135099999997
Pius XI Catholic,33024568,52,47,1,17,35,6,11,4,14,52,10,17,27,9,7,15,0,16,0.0,0.365853659,17.19512195,15.57073171,1.238095238,0.857142857,1.085714286,18.30909091,0.394592476,45.3,17,36,9,15,4,13,47,9,17,26,7,18,2,2,0,0.0,0.307692308,16.0,13.79692308,1.130434783,0.923076923,1.055555556,19.16,0.319333333,58.77,0.05816135099999997
New Berlin West,33024569,49,66,0,21,44,3,3,4,11,49,6,15,21,15,17,5,5,0,0.0,0.257142857,16.97142857,15.82971429,1.03030303,1.090909091,1.045454545,22.2,0.356913183,72.18,25,62,4,4,12,27,66,18,11,29,10,9,15,2,9,0.0,0.222222222,10.88888889,9.964444444,0.742857143,1.333333333,1.0,26.6,0.366391185,76.54,0.034920635000000005
Randolph,33024569,66,49,1,25,62,4,4,12,27,66,18,11,29,10,9,15,2,9,0.0,0.222222222,10.88888889,9.964444444,0.742857143,1.333333333,1.0,26.6,0.366391185,76.54,21,44,3,3,4,11,49,6,15,21,15,17,5,5,0,0.0,0.257142857,16.97142857,15.82971429,1.03030303,1.090909091,1.045454545,22.2,0.356913183,72.18,-0.034920635000000005
New Berlin West,33024570,67,45,1,27,66,7,10,6,21,67,14,24,38,18,24,18,2,0,0.0,0.265957447,11.96808511,12.73404255,0.933333333,0.857142857,0.909090909,28.96,0.308085106,101.42,18,56,4,8,5,18,45,10,18,28,9,32,13,2,10,0.0,0.149425287,10.01149425,8.630804598,0.684210526,0.833333333,0.732142857,18.8,0.206140351,99.7,0.11653216000000002
West Allis Central,33024570,45,67,0,18,56,4,8,5,18,45,10,18,28,9,32,13,2,10,0.0,0.149425287,10.01149425,8.630804598,0.684210526,0.833333333,0.732142857,18.8,0.206140351,99.7,27,66,7,10,6,21,67,14,24,38,18,24,18,2,0,0.0,0.265957447,11.96808511,12.73404255,0.933333333,0.857142857,0.909090909,28.96,0.308085106,101.42,-0.11653216000000002
New Glarus,33024574,67,53,1,24,48,14,18,5,11,67,9,16,25,13,13,10,5,0,0.0,0.415384615,22.01538462,20.83569231,1.027027027,1.363636364,1.104166667,28.35555556,0.415770609,70.57,20,59,9,14,4,19,53,15,18,33,10,8,5,3,12,0.0,0.306451613,20.53225806,17.93354839,0.8,0.631578947,0.745762712,22.31428571,0.307359307,74.55,0.108933002
Cambridge,33024574,53,67,0,20,59,9,14,4,19,53,15,18,33,10,8,5,3,12,0.0,0.306451613,20.53225806,17.93354839,0.8,0.631578947,0.745762712,22.31428571,0.307359307,74.55,24,48,14,18,5,11,67,9,16,25,13,13,10,5,0,0.0,0.415384615,22.01538462,20.83569231,1.027027027,1.363636364,1.104166667,28.35555556,0.415770609,70.57,-0.108933002
New Glarus,33024575,48,36,1,21,46,7,9,3,13,46,7,12,19,9,9,8,5,0,0.0,0.280701754,10.10526316,9.6,1.090909091,0.692307692,0.97826087,23.17777778,0.395525218,65.91,11,31,8,17,4,7,36,12,17,29,6,21,6,3,14,0.0,0.304347826,14.60869565,12.49043478,0.583333333,1.714285714,0.838709677,12.50588235,0.212685074,51.56,-0.023646071999999962
Deerfield,33024575,36,48,0,11,31,8,17,4,7,36,12,17,29,6,21,6,3,14,0.0,0.304347826,14.60869565,12.49043478,0.583333333,1.714285714,0.838709677,12.50588235,0.212685074,51.56,21,46,7,9,3,13,46,7,12,19,9,9,8,5,0,0.0,0.280701754,10.10526316,9.6,1.090909091,0.692307692,0.97826087,23.17777778,0.395525218,65.91,0.023646071999999962
New Glarus,33024576,62,50,1,19,51,17,25,5,14,60,9,30,39,13,12,14,1,0,0.0,0.447761194,22.3880597,21.43880597,0.756756757,1.071428571,0.843137255,23.624,0.323616438,73.77,19,62,4,12,6,25,48,9,23,32,4,17,5,0,0,0.0,0.108108108,6.702702703,5.422702703,0.702702703,0.72,0.709677419,19.53333333,0.23309467,94.17,0.339653086
Evansville,33024576,50,62,0,19,62,4,12,6,25,48,9,23,32,4,17,5,0,0,0.0,0.108108108,6.702702703,5.422702703,0.702702703,0.72,0.709677419,19.53333333,0.23309467,94.17,19,51,17,25,5,14,60,9,30,39,13,12,14,1,0,0.0,0.447761194,22.3880597,21.43880597,0.756756757,1.071428571,0.843137255,23.624,0.323616438,73.77,-0.339653086
New Glarus,33024577,39,55,0,16,42,3,6,5,15,39,0,20,20,9,21,8,2,0,0.0,0.166666667,9.166666667,8.106666667,0.814814815,1.0,0.880952381,16.6,0.25382263,79.8,20,52,10,15,5,10,55,13,23,36,17,17,16,0,10,0.0,0.369863014,14.42465753,15.74136986,0.714285714,1.5,0.865384615,22.66666667,0.302222222,75.89,-0.203196347
Lancaster,33024577,55,39,1,20,52,10,15,5,10,55,13,23,36,17,17,16,0,10,0.0,0.369863014,14.42465753,15.74136986,0.714285714,1.5,0.865384615,22.66666667,0.302222222,75.89,16,42,3,6,5,15,39,0,20,20,9,21,8,2,0,0.0,0.166666667,9.166666667,8.106666667,0.814814815,1.0,0.880952381,16.6,0.25382263,79.8,0.203196347
New Glarus,33024581,57,31,1,19,46,17,23,4,7,57,8,21,29,9,6,5,3,0,0.0,0.490566038,15.20754717,14.91320755,0.769230769,1.714285714,0.913043478,24.02608696,0.39258312,61.84,9,38,11,21,2,14,31,6,17,23,6,15,8,3,18,0.0,0.320754717,18.28301887,15.35773585,0.583333333,0.428571429,0.526315789,11.3047619,0.184116643,61.78,0.16981132099999996
Wisconsin Heights,33024581,31,57,0,9,38,11,21,2,14,31,6,17,23,6,15,8,3,18,0.0,0.320754717,18.28301887,15.35773585,0.583333333,0.428571429,0.526315789,11.3047619,0.184116643,61.78,19,46,17,23,4,7,57,8,21,29,9,6,5,3,0,0.0,0.490566038,15.20754717,14.91320755,0.769230769,1.714285714,0.913043478,24.02608696,0.39258312,61.84,-0.16981132099999996
New Holstein,33024582,46,49,0,20,46,2,3,4,12,46,6,23,29,17,22,11,2,0,0.0,0.240506329,11.78481013,12.06379747,0.941176471,1.0,0.956521739,20.53333333,0.29672447,79.98,16,54,10,14,7,20,49,10,16,26,12,15,16,0,10,0.0,0.309859155,14.25352113,13.65859155,0.529411765,1.05,0.722222222,18.85714286,0.252776714,79.9,-0.069352826
Brillion,33024582,49,46,1,16,54,10,14,7,20,49,10,16,26,12,15,16,0,10,0.0,0.309859155,14.25352113,13.65859155,0.529411765,1.05,0.722222222,18.85714286,0.252776714,79.9,20,46,2,3,4,12,46,6,23,29,17,22,11,2,0,0.0,0.240506329,11.78481013,12.06379747,0.941176471,1.0,0.956521739,20.53333333,0.29672447,79.98,0.069352826
New Holstein,33024583,57,46,1,23,60,8,10,5,23,57,20,12,32,11,18,17,1,0,0.0,0.275362319,12.66666667,11.92869565,0.972972973,0.652173913,0.85,25.56,0.311707317,80.6,11,23,0,2,8,16,46,6,12,18,13,27,9,1,12,0.0,0.228070175,13.0,12.13333333,0.857142857,1.5,1.304347826,11.0,0.216535433,52.78,0.04729214400000001
Chilton,33024583,46,57,0,11,23,0,2,8,16,46,6,12,18,13,27,9,1,12,0.0,0.228070175,13.0,12.13333333,0.857142857,1.5,1.304347826,11.0,0.216535433,52.78,23,60,8,10,5,23,57,20,12,32,11,18,17,1,0,0.0,0.275362319,12.66666667,11.92869565,0.972972973,0.652173913,0.85,25.56,0.311707317,80.6,-0.04729214400000001
New Holstein,33024584,74,67,1,26,68,12,17,10,24,74,17,22,39,12,19,10,0,0,0.0,0.292682927,19.6097561,17.57268293,0.727272727,1.25,0.911764706,29.38823529,0.313307413,96.01,24,56,12,14,7,22,67,7,18,25,14,16,11,1,0,0.0,0.329113924,24.35443038,22.01113924,1.0,0.954545455,0.982142857,28.11428571,0.362297496,86.91,-0.03643099700000002
Fox Valley Lutheran,33024584,67,74,0,24,56,12,14,7,22,67,7,18,25,14,16,11,1,0,0.0,0.329113924,24.35443038,22.01113924,1.0,0.954545455,0.982142857,28.11428571,0.362297496,86.91,26,68,12,17,10,24,74,17,22,39,12,19,10,0,0,0.0,0.292682927,19.6097561,17.57268293,0.727272727,1.25,0.911764706,29.38823529,0.313307413,96.01,0.03643099700000002
New Holstein,33024585,58,38,1,21,56,9,16,7,21,58,10,20,30,11,13,14,1,0,0.0,0.285714286,10.85714286,10.64,0.8,1.0,0.875,23.025,0.305371353,80.7,15,41,5,9,1,18,38,17,19,36,8,20,8,0,17,0.0,0.25,14.5,12.54,1.217391304,0.166666667,0.756097561,16.11111111,0.249398005,59.21,0.035714285999999984
Kewaunee,33024585,38,58,0,15,41,5,9,1,18,38,17,19,36,8,20,8,0,17,0.0,0.25,14.5,12.54,1.217391304,0.166666667,0.756097561,16.11111111,0.249398005,59.21,21,56,9,16,7,21,58,10,20,30,11,13,14,1,0,0.0,0.285714286,10.85714286,10.64,0.8,1.0,0.875,23.025,0.305371353,80.7,-0.035714285999999984
